house_id,region_id,area_id,city_id,street_id,shortname_region,formalname_region,shortname_area,formalname_area,shortname_city,formalname_city,shortname_street,formalname_street,house_number,building,block,letter,address,houseguid,cadastral_number,cadastral_registration_date,stage,built_year,exploitation_start_year,project_type,house_type,floor_count_max,floor_count_min,entrance_count,residents_count,area_total,area_residential,area_non_residential,area_common_property,area_land,monument_status,monument_document_date,monument_document_number,deterioration_total,determined_date,floor_type,wall_material,alarm_reason,alarm_reason_other,alarm_document_number,alarm_document_date,alarm_has_file,exp_name,exp_document_number,exp_document_date,exp_has_file,commission_document_number,commission_document_date,commission_has_file,further_use,decision_deadline_date,planned_resettlement_date,actual_resettlement_date,planned_demolition_date,planned_rooms_count,planned_rooms_square,planned_ppl_count,resettled_rooms_count,resettled_rooms_square,resettled_ppl_count,empty_rooms_count,empty_rooms_square,redemption_amount,planned_providing_area_square,address2,rest,rest,,
9387680,92b30014-4d52-4e2e-892d-928142b924bf,,a5e111fb-5ed1-4703-8700-80dc2f939c33,bd66b0bf-a953-4b2a-b684-9c36f8b05dc5,обл,Свердловская,,г. Верхний Тагил,п,Белоречка,ул,Пролетарская,15,,,,"обл. Свердловская, г. Верхний Тагил, п. Белоречка, ул. Пролетарская, д. 15",4f9562f8-351f-4bb7-8eaa-ad8a11b0bd4d,,,Эксплуатируемый,1956,1956,,Многоквартирный дом,1,1,1,,"83,1",80,,,,Не имеется,,,,,Деревянные,Деревянные,Физический износ,,15,1/15/2020,Имеется,,,,Не имеется,,,Имеется,Снос,,12/31/2021,,12/31/2024,,,,,,,,,,,обл. Свердловская,п. Белоречка,ул. Пролетарская,д. 15,
8997416,92b30014-4d52-4e2e-892d-928142b924bf,,e76b32c8-a93e-4d3f-bae2-282dc900954a,d5c96855-f95b-4bba-9836-2faeeece20bd,обл,Свердловская,,г. Верхний Тагил,г,Верхний Тагил,ул,Совхозная,1,,,,"обл. Свердловская, г. Верхний Тагил, ул. Совхозная, д. 1",eb564ec5-de27-4c17-841f-0f5cc214284d,,,Эксплуатируемый,1950,1950,,Многоквартирный дом,2,2,1,3,"107,1","102,1",0,5,,Не имеется,,,75,9/11/2012,,,Физический износ,,310,4/6/2015,Имеется,,,,Не имеется,1,3/18/2015,Имеется,Снос,,9/1/2025,,12/31/2025,12,51,3,2,"51,1",3,,,,,обл. Свердловская,ул. Совхозная,д. 1,,
8997418,92b30014-4d52-4e2e-892d-928142b924bf,,e76b32c8-a93e-4d3f-bae2-282dc900954a,d5c96855-f95b-4bba-9836-2faeeece20bd,обл,Свердловская,,г. Верхний Тагил,г,Верхний Тагил,ул,Совхозная,3,,,,"обл. Свердловская, г. Верхний Тагил, ул. Совхозная, д. 3",ad59628d-ab16-4728-be65-4b18e700f3cd,,,Выведенный из эксплуатации,1957,1957,,Многоквартирный дом,2,1,1,1,"410,9","404,9",,8,,Не имеется,,,100,3/29/2016,,,Пожар,,№ 254,3/29/2016,Не имеется,,,,Не имеется,,,Не имеется,Не заполнено,,,,,7,"153,5",5,11,"251,4",19,,,"3627,36",182,обл. Свердловская,ул. Совхозная,д. 3,,
7601269,92b30014-4d52-4e2e-892d-928142b924bf,,061cd8e0-b7bd-4a31-944e-a6e3da93631d,d7939587-9d47-4619-98dd-882bd9399350,обл,Свердловская,,г. Верхняя Пышма,г,Верхняя Пышма,ул,Александра Козицына,17,,,,"обл. Свердловская, г. Верхняя Пышма, ул. Александра Козицына, д. 17",4aea891d-add3-4c43-a2cb-09487f2c1355,66:36:0102084:23,,Эксплуатируемый,1934,1934,,Многоквартирный дом,2,1,5,51,"1155,8","1106,9",0,"48,9",1082,Не имеется,,,"82,8",10/26/2020,,,Физический износ,,1022,12/10/2020,Имеется,"ООО ""Третья Проектная""",36.1,10/26/2020,Имеется,142,12/1/2020,Имеется,Снос,,12/31/2021,,3/1/2022,44,"1106,9",51,,,,,,,,обл. Свердловская,ул. Александра Козицына,д. 17,,
9376289,92b30014-4d52-4e2e-892d-928142b924bf,,4ea49e0c-6f1c-4407-b42c-da45f8d5dcfa,e307dc4d-246c-4af5-8b46-d4c573708f08,обл,Свердловская,,г. Верхняя Пышма,п,Исеть,ул,Заводская,11,,,,"обл. Свердловская, г. Верхняя Пышма, п. Исеть, ул. Заводская, д. 11",6bd1413c-8d7d-4e74-8c21-1951842d88df,66:36:1501019:25,10/10/2012,Эксплуатируемый,1955,1955,,Многоквартирный дом,2,1,2,28,"569,5","512,3",0,"57,2",681,Не имеется,,,71,8/19/2019,,,Физический износ,,1263,11/20/2019,Имеется,"ООО ""Независимая экспертиза""",№ 17и-19,8/19/2019,Имеется,137,11/14/2019,Имеется,Снос,,6/1/2022,,12/31/2022,30,"512,3",28,,,,,,,,обл. Свердловская,п. Исеть,ул. Заводская,д. 11,
9080896,92b30014-4d52-4e2e-892d-928142b924bf,,4ea49e0c-6f1c-4407-b42c-da45f8d5dcfa,008f2fd2-7781-401a-b426-b9ccd8c0a7d7,обл,Свердловская,,г. Верхняя Пышма,п,Исеть,ул,Мира,31,,,,"обл. Свердловская, г. Верхняя Пышма, п. Исеть, ул. Мира, д. 31",7c7cb615-2d8e-4c80-91c6-f3ef4b82c408,66:36:1501019:17,11/11/2012,Эксплуатируемый,1964,1964,,Жилой дом блокированной застройки,1,1,4,3,"127,5","127,5",0,0,302,Не имеется,,,76,8/4/2006,,,Физический износ,,1767,12/30/2016,Имеется,"Филиал ""Верхнепышминское БТИ и РН"" СОГУП ""Областной центр недвижимости""",332,9/5/2013,Имеется,59,9/10/2013,Имеется,Снос,,12/30/2022,,2/1/2023,1,"31,1",3,,,,3,"96,4",,,обл. Свердловская,п. Исеть,ул. Мира,д. 31,
9376287,92b30014-4d52-4e2e-892d-928142b924bf,,4ea49e0c-6f1c-4407-b42c-da45f8d5dcfa,ff261f5f-5f7f-4383-9baa-015d0ff0068f,обл,Свердловская,,г. Верхняя Пышма,п,Исеть,ул,Станционная,6,,,,"обл. Свердловская, г. Верхняя Пышма, п. Исеть, ул. Станционная, д. 6",52e71b1b-4036-45ea-b2d6-064516b9c3d1,,,Эксплуатируемый,1876,1876,,Жилой дом блокированной застройки,1,1,2,9,"46,2","46,2",0,0,,Не имеется,,,86,10/8/2019,,,Физический износ,,1224,11/12/2019,Имеется,"ООО ""Русблок""",№ 2019-76 ТЗ,10/8/2019,Имеется,136,11/11/2019,Имеется,Снос,,6/1/2022,,12/31/2022,2,"46,2",9,,,,,,,,обл. Свердловская,п. Исеть,ул. Станционная,д. 6,
9387151,92b30014-4d52-4e2e-892d-928142b924bf,,4ea49e0c-6f1c-4407-b42c-da45f8d5dcfa,ff261f5f-5f7f-4383-9baa-015d0ff0068f,обл,Свердловская,,г. Верхняя Пышма,п,Исеть,ул,Станционная,10,,,,"обл. Свердловская, г. Верхняя Пышма, п. Исеть, ул. Станционная, д. 10",48ade2f9-442e-47a8-b1b8-4b83ca3a5fbb,,,Эксплуатируемый,1958,1958,,Жилой дом блокированной застройки,1,1,3,2,"57,4","57,4",0,0,,Не имеется,,,72,2/5/2020,,,Физический износ,,926,11/12/2020,Имеется,"ООО ""Русблок""",2020-03 ТЗ,2/5/2020,Имеется,141,11/10/2020,Имеется,Снос,,12/31/2023,,2/2/2024,2,"36,9",2,,,,1,"20,5",,,обл. Свердловская,п. Исеть,ул. Станционная,д. 10,
9080895,92b30014-4d52-4e2e-892d-928142b924bf,,4ea49e0c-6f1c-4407-b42c-da45f8d5dcfa,ff261f5f-5f7f-4383-9baa-015d0ff0068f,обл,Свердловская,,г. Верхняя Пышма,п,Исеть,ул,Станционная,13,,,,"обл. Свердловская, г. Верхняя Пышма, п. Исеть, ул. Станционная, д. 13",572693b4-f882-403d-97d7-f8d48e29efba,66:36:151001:65,11/11/2012,Выведенный из эксплуатации,1957,1957,,Многоквартирный дом,2,2,1,2,"221,2","206,1",0,"15,1",208,Не имеется,,,80,7/3/2013,,,Пожар,,1767,12/30/2016,Имеется,"ЗАО ""УГМК- Спортстрой""",446-УСС,7/3/2013,Имеется,58,7/25/2013,Имеется,Снос,,12/30/2022,,2/1/2023,5,"100,1",2,,,,6,106,,,обл. Свердловская,п. Исеть,ул. Станционная,д. 13,
9390054,92b30014-4d52-4e2e-892d-928142b924bf,,fccf51f8-002d-4924-958b-af3553e80cfa,5cc3d1b3-2fe7-4d99-bee0-535b9573000a,обл,Свердловская,,г. Верхняя Пышма,п,Кедровое,ул,40-летия Октября,4,,,,"обл. Свердловская, г. Верхняя Пышма, п. Кедровое, ул. 40-летия Октября, д. 4",ca5857e9-21b7-4825-9bbb-fc5cc4ec8b22,66:36:0701009:9,,Эксплуатируемый,1964,1964,,Многоквартирный дом,2,2,2,27,"678,7","644,4",0,"34,3",680,Не имеется,,,69,1/22/2021,,,Физический износ,,101,2/17/2021,Имеется,"ООО ""ПРОЭКСПЕРТ УРАЛ""",34/Э/2020,12/28/2020,Имеется,145,2/10/2021,Имеется,Снос,,12/31/2022,,2/1/2023,28,"644,4",27,,,,,,,,обл. Свердловская,п. Кедровое,ул. 40-летия Октября,д. 4,
9373996,92b30014-4d52-4e2e-892d-928142b924bf,,fccf51f8-002d-4924-958b-af3553e80cfa,5cc3d1b3-2fe7-4d99-bee0-535b9573000a,обл,Свердловская,,г. Верхняя Пышма,п,Кедровое,ул,40-летия Октября,9,,,,"обл. Свердловская, г. Верхняя Пышма, п. Кедровое, ул. 40-летия Октября, д. 9",bb24a642-f393-4e5c-9b0e-ec9f4bbf6d5f,,,Эксплуатируемый,1952,1952,,Многоквартирный дом,2,1,2,43,"697,6","641,4",0,"56,2",,Не имеется,,,73,9/25/2018,,,Физический износ,,905,8/5/2019,Имеется,"ООО ""Независимая экспертиза""",11/725и-18,9/25/2018,Имеется,130,7/30/2019,Имеется,Снос,,,,12/31/2022,33,"641,4",43,,,,,,,,обл. Свердловская,п. Кедровое,ул. 40-летия Октября,д. 9,
9099213,92b30014-4d52-4e2e-892d-928142b924bf,,fccf51f8-002d-4924-958b-af3553e80cfa,cbfadb4e-55a7-40eb-8837-a86ca042604b,обл,Свердловская,,г. Верхняя Пышма,п,Кедровое,ул,Классона,4,,,,"обл. Свердловская, г. Верхняя Пышма, п. Кедровое, ул. Классона, д. 4",24a7b935-5135-40b7-ac52-5c9b8cfb93fa,66:36:0701008:16,11/6/2013,Эксплуатируемый,1947,1947,,Многоквартирный дом,2,2,2,41,"763,8","670,8",0,93,682,Не имеется,,,60,6/4/2009,,,Физический износ,,1767,12/30/2016,Имеется,,,,Не имеется,91,12/15/2015,Имеется,Снос,,12/31/2022,,12/31/2023,26,"468,5",34,9,"202,3",7,,,"11621,46","383,1",обл. Свердловская,п. Кедровое,ул. Классона,д. 4,
9333084,92b30014-4d52-4e2e-892d-928142b924bf,,fccf51f8-002d-4924-958b-af3553e80cfa,546272b2-b1c3-41c4-9aa8-7f0abd3478e5,обл,Свердловская,,г. Верхняя Пышма,п,Кедровое,ул,Пушкина,5,,,,"обл. Свердловская, г. Верхняя Пышма, п. Кедровое, ул. Пушкина, д. 5",52861ea7-4d82-4659-b334-4c9caf72860b,66:36:0701009:10,11/6/2012,Эксплуатируемый,1956,1956,,Многоквартирный дом,2,2,2,41,"622,9","604,3",0,"18,6",678,Не имеется,,,66,11/1/2016,,,Физический износ,,№ 1767,12/30/2016,Имеется,,,,Не имеется,102,12/8/2016,Имеется,Снос,,12/31/2022,,12/31/2023,8,"151,3",14,24,453,27,,,"21722,55","563,7",обл. Свердловская,п. Кедровое,ул. Пушкина,д. 5,
9099209,92b30014-4d52-4e2e-892d-928142b924bf,,fccf51f8-002d-4924-958b-af3553e80cfa,c605e884-f46e-49ec-a63a-608add4ae3ba,обл,Свердловская,,г. Верхняя Пышма,п,Кедровое,ул,Школьников,5,,,,"обл. Свердловская, г. Верхняя Пышма, п. Кедровое, ул. Школьников, д. 5",580a7041-e6c3-41c0-a58e-3c92eff84a42,66:36:0701009:13,11/6/2013,Эксплуатируемый,1957,1957,,Многоквартирный дом,2,2,1,18,"385,6","354,3",0,"31,3",377,Не имеется,,,66,11/26/2010,,,Физический износ,,1767,12/30/2016,Имеется,,,,Не имеется,89,12/15/2015,Имеется,Снос,,9/1/2025,,12/31/2025,18,"354,3",18,,,,,,,,обл. Свердловская,п. Кедровое,ул. Школьников,д. 5,
9099198,92b30014-4d52-4e2e-892d-928142b924bf,,fccf51f8-002d-4924-958b-af3553e80cfa,c605e884-f46e-49ec-a63a-608add4ae3ba,обл,Свердловская,,г. Верхняя Пышма,п,Кедровое,ул,Школьников,9,,,,"обл. Свердловская, г. Верхняя Пышма, п. Кедровое, ул. Школьников, д. 9",cfe2731b-9245-433e-a5ce-2f500ce5f72c,66:36:0701009:11,11/10/2012,Эксплуатируемый,1951,1951,,Многоквартирный дом,2,2,3,33,"705,6","646,4",0,"59,2",742,Не имеется,,,67,11/26/2010,,,Физический износ,,1767,12/30/2016,Имеется,,,,Не имеется,87,12/15/2015,Имеется,Снос,,12/31/2024,,12/31/2025,24,"646,4",32,,,,,,,,обл. Свердловская,п. Кедровое,ул. Школьников,д. 9,
7628802,92b30014-4d52-4e2e-892d-928142b924bf,,061cd8e0-b7bd-4a31-944e-a6e3da93631d,2d39274d-bac0-4444-b01c-4be17cf0340f,обл,Свердловская,,г. Верхняя Пышма,г,Верхняя Пышма,ул,Красноармейская,20,,,,"обл. Свердловская, г. Верхняя Пышма, ул. Красноармейская, д. 20",5eb7a46c-ee68-4415-928e-37e9b2591ff1,66:36:01 02 078:0025,,Эксплуатируемый,1950,1950,,Многоквартирный дом,2,2,1,22,"376,2","343,1",0,"33,1",368,Не имеется,,,67,1/22/2021,,,Физический износ,,101,2/17/2021,Имеется,"ООО ""ПРОЭКСПЕРТ УРАЛ""",35.Э.2020,12/25/2020,Имеется,150,2/10/2021,Имеется,Снос,,12/31/2023,,3/1/2024,18,"343,1",22,,,,,,,,обл. Свердловская,ул. Красноармейская,д. 20,,
7629007,92b30014-4d52-4e2e-892d-928142b924bf,,061cd8e0-b7bd-4a31-944e-a6e3da93631d,52f19088-7eea-46c7-a442-2c11ebe7eb35,обл,Свердловская,,г. Верхняя Пышма,г,Верхняя Пышма,ул,Кривоусова,14,,,,"обл. Свердловская, г. Верхняя Пышма, ул. Кривоусова, д. 14",1b6f8fd2-947f-42ef-9efd-24f61b2c3141,66:36:01 02 080:0033,,Эксплуатируемый,1959,1959,,Многоквартирный дом,2,2,1,17,"440,5","403,1",0,"37,4",450,Не имеется,,,68,1/22/2021,,,Физический износ,,101,2/17/2021,Имеется,"ООО ""ПРОЭКСПЕРТ УРАЛ""",30.Э.2020,12/25/2020,Имеется,147,2/10/2021,Имеется,Снос,,12/21/2022,,2/1/2023,18,"403,1",17,,,,,,,,обл. Свердловская,ул. Кривоусова,д. 14,,
7629074,92b30014-4d52-4e2e-892d-928142b924bf,,061cd8e0-b7bd-4a31-944e-a6e3da93631d,52f19088-7eea-46c7-a442-2c11ebe7eb35,обл,Свердловская,,г. Верхняя Пышма,г,Верхняя Пышма,ул,Кривоусова,16,,,,"обл. Свердловская, г. Верхняя Пышма, ул. Кривоусова, д. 16",f6746f92-e1c2-4440-9453-9358eba8f686,66:36:01 02 080:0013,,Эксплуатируемый,1959,1959,,Многоквартирный дом,2,2,1,15,"315,1","291,8",0,"23,3",267,Не имеется,,,68,1/22/2021,,,Физический износ,,101,2/17/2021,Имеется,"ООО ""ПРОЭКСПЕРТ УРАЛ""",31.Э.2020,12/25/2020,Имеется,146,2/10/2021,Имеется,Снос,,12/31/2022,,3/1/2023,13,"291,8",15,,,,,,,,обл. Свердловская,ул. Кривоусова,д. 16,,
7750448,92b30014-4d52-4e2e-892d-928142b924bf,,061cd8e0-b7bd-4a31-944e-a6e3da93631d,098f9415-407b-47a6-9f5a-10f87aaf5c7c,обл,Свердловская,,г. Верхняя Пышма,г,Верхняя Пышма,ул,Огнеупорщиков,5б,,,,"обл. Свердловская, г. Верхняя Пышма, ул. Огнеупорщиков, д. 5б",26fecee1-2e8f-4322-a849-288b022a930c,66:36:01 03 007:0020,11/14/2013,Эксплуатируемый,1958,1958,1-230,Многоквартирный дом,2,2,2,29,709,"652,2",0,"56,8",825,Не имеется,,,72,3/30/2018,,,Физический износ,,687,8/13/2018,Имеется,"ООО П.М. ""Палаццо""",1-015/18-ОБМ,3/30/2018,Имеется,116,8/2/2018,Имеется,Снос,,12/31/2021,,2/1/2022,32,"652,2",30,,,,,,,,обл. Свердловская,ул. Огнеупорщиков,д. 5б,,
